Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10054B_001,SE_A10054B_002,SE_A10054B_003,SE_A10054B_004,SE_A10054B_005,SE_A10054B_006,SE_A10054B_007,PCT_SE_A10054B_002,PCT_SE_A10054B_003,PCT_SE_A10054B_004,PCT_SE_A10054B_005,PCT_SE_A10054B_006,PCT_SE_A10054B_007
"06013303209","Census Tract 3032.09, Contra Costa County, California","ca","140","00",,,,"06","013",,,"303209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3032.09",,,,150,0,56,66,28,0,0,0,37.33,44,18.67,0,0
"06013303210","Census Tract 3032.10, Contra Costa County, California","ca","140","00",,,,"06","013",,,"303210",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3032.10",,,,199,0,127,56,0,0,16,0,63.82,28.14,0,0,8.04
"06013303211","Census Tract 3032.11, Contra Costa County, California","ca","140","00",,,,"06","013",,,"303211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3032.11",,,,166,0,10,25,101,0,30,0,6.02,15.06,60.84,0,18.07
"06013304001","Census Tract 3040.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"304001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3040.01",,,,356,28,61,52,131,24,60,7.87,17.13,14.61,36.8,6.74,16.85
"06013304002","Census Tract 3040.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"304002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3040.02",,,,202,0,13,58,28,35,68,0,6.44,28.71,13.86,17.33,33.66
"06013304003","Census Tract 3040.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"304003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3040.03",,,,135,0,9,115,11,0,0,0,6.67,85.19,8.15,0,0
"06013304004","Census Tract 3040.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"304004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3040.04",,,,159,0,29,85,38,7,0,0,18.24,53.46,23.9,4.4,0
"06013304006","Census Tract 3040.06, Contra Costa County, California","ca","140","00",,,,"06","013",,,"304006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3040.06",,,,56,0,39,17,0,0,0,0,69.64,30.36,0,0,0
"06013304007","Census Tract 3040.07, Contra Costa County, California","ca","140","00",,,,"06","013",,,"304007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3040.07",,,,200,0,94,25,81,0,0,0,47,12.5,40.5,0,0
"06013305000","Census Tract 3050, Contra Costa County, California","ca","140","00",,,,"06","013",,,"305000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3050",,,,1859,354,512,591,320,82,0,19.04,27.54,31.79,17.21,4.41,0
"06013306002","Census Tract 3060.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"306002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3060.02",,,,558,0,18,214,301,25,0,0,3.23,38.35,53.94,4.48,0
"06013306003","Census Tract 3060.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"306003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3060.03",,,,801,139,295,146,152,37,32,17.35,36.83,18.23,18.98,4.62,4
"06013306004","Census Tract 3060.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"306004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3060.04",,,,420,0,191,89,70,33,37,0,45.48,21.19,16.67,7.86,8.81
"06013307101","Census Tract 3071.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"307101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3071.01",,,,503,39,243,137,55,0,29,7.75,48.31,27.24,10.93,0,5.77
"06013307102","Census Tract 3071.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"307102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3071.02",,,,1116,150,203,317,255,60,131,13.44,18.19,28.41,22.85,5.38,11.74
"06013307201","Census Tract 3072.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"307201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3072.01",,,,520,92,358,33,17,0,20,17.69,68.85,6.35,3.27,0,3.85
"06013307202","Census Tract 3072.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"307202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3072.02",,,,1283,185,493,489,102,14,0,14.42,38.43,38.11,7.95,1.09,0
"06013307204","Census Tract 3072.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"307204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3072.04",,,,345,27,84,137,53,26,18,7.83,24.35,39.71,15.36,7.54,5.22
"06013307205","Census Tract 3072.05, Contra Costa County, California","ca","140","00",,,,"06","013",,,"307205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3072.05",,,,1687,155,745,374,197,156,60,9.19,44.16,22.17,11.68,9.25,3.56
"06013308001","Census Tract 3080.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"308001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3080.01",,,,851,43,242,148,282,0,136,5.05,28.44,17.39,33.14,0,15.98
"06013308002","Census Tract 3080.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"308002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3080.02",,,,195,29,12,115,34,0,5,14.87,6.15,58.97,17.44,0,2.56
"06013309000","Census Tract 3090, Contra Costa County, California","ca","140","00",,,,"06","013",,,"309000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3090",,,,586,97,263,161,36,0,29,16.55,44.88,27.47,6.14,0,4.95
"06013310000","Census Tract 3100, Contra Costa County, California","ca","140","00",,,,"06","013",,,"310000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3100",,,,839,69,313,274,149,34,0,8.22,37.31,32.66,17.76,4.05,0
"06013311000","Census Tract 3110, Contra Costa County, California","ca","140","00",,,,"06","013",,,"311000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3110",,,,666,30,222,286,33,95,0,4.5,33.33,42.94,4.95,14.26,0
"06013312000","Census Tract 3120, Contra Costa County, California","ca","140","00",,,,"06","013",,,"312000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3120",,,,503,117,184,113,42,42,5,23.26,36.58,22.47,8.35,8.35,0.99
"06013313102","Census Tract 3131.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3131.02",,,,801,140,297,229,56,47,32,17.48,37.08,28.59,6.99,5.87,4
"06013313104","Census Tract 3131.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3131.04",,,,587,145,230,161,11,1,39,24.7,39.18,27.43,1.87,0.17,6.64
"06013313105","Census Tract 3131.05, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3131.05",,,,1209,104,414,469,177,45,0,8.6,34.24,38.79,14.64,3.72,0
"06013313106","Census Tract 3131.06, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3131.06",,,,691,0,208,385,39,0,59,0,30.1,55.72,5.64,0,8.54
"06013313107","Census Tract 3131.07, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3131.07",,,,70,0,0,55,5,0,10,0,0,78.57,7.14,0,14.29
"06013313203","Census Tract 3132.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3132.03",,,,239,0,24,68,56,65,26,0,10.04,28.45,23.43,27.2,10.88
"06013313204","Census Tract 3132.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3132.04",,,,994,50,306,478,122,38,0,5.03,30.78,48.09,12.27,3.82,0
"06013313205","Census Tract 3132.05, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3132.05",,,,48,7,0,0,26,15,0,14.58,0,0,54.17,31.25,0
"06013313206","Census Tract 3132.06, Contra Costa County, California","ca","140","00",,,,"06","013",,,"313206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3132.06",,,,780,37,151,248,121,159,64,4.74,19.36,31.79,15.51,20.38,8.21
"06013314102","Census Tract 3141.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"314102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3141.02",,,,463,70,10,89,176,65,53,15.12,2.16,19.22,38.01,14.04,11.45
"06013314103","Census Tract 3141.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"314103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3141.03",,,,895,0,193,492,144,30,36,0,21.56,54.97,16.09,3.35,4.02
"06013314105","Census Tract 3141.05, Contra Costa County, California","ca","140","00",,,,"06","013",,,"314105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3141.05",,,,671,99,141,167,211,53,0,14.75,21.01,24.89,31.45,7.9,0
"06013314106","Census Tract 3141.06, Contra Costa County, California","ca","140","00",,,,"06","013",,,"314106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3141.06",,,,341,34,118,24,165,0,0,9.97,34.6,7.04,48.39,0,0
"06013314200","Census Tract 3142, Contra Costa County, California","ca","140","00",,,,"06","013",,,"314200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3142",,,,612,33,41,210,122,160,46,5.39,6.7,34.31,19.93,26.14,7.52
"06013315000","Census Tract 3150, Contra Costa County, California","ca","140","00",,,,"06","013",,,"315000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3150",,,,359,0,77,104,80,29,69,0,21.45,28.97,22.28,8.08,19.22
"06013316000","Census Tract 3160, Contra Costa County, California","ca","140","00",,,,"06","013",,,"316000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3160",,,,431,77,243,91,10,10,0,17.87,56.38,21.11,2.32,2.32,0
"06013317000","Census Tract 3170, Contra Costa County, California","ca","140","00",,,,"06","013",,,"317000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3170",,,,545,57,251,227,10,0,0,10.46,46.06,41.65,1.83,0,0
"06013318000","Census Tract 3180, Contra Costa County, California","ca","140","00",,,,"06","013",,,"318000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3180",,,,679,129,343,153,39,15,0,19,50.52,22.53,5.74,2.21,0
"06013319001","Census Tract 3190.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"319001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3190.01",,,,715,0,332,299,48,36,0,0,46.43,41.82,6.71,5.03,0
"06013319002","Census Tract 3190.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"319002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3190.02",,,,438,0,175,208,43,12,0,0,39.95,47.49,9.82,2.74,0
"06013320001","Census Tract 3200.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"320001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3200.01",,,,236,22,98,82,25,9,0,9.32,41.53,34.75,10.59,3.81,0
"06013320003","Census Tract 3200.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"320003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3200.03",,,,147,0,54,27,66,0,0,0,36.73,18.37,44.9,0,0
"06013320004","Census Tract 3200.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"320004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3200.04",,,,832,54,277,394,74,18,15,6.49,33.29,47.36,8.89,2.16,1.8
"06013321101","Census Tract 3211.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"321101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3211.01",,,,516,27,132,304,53,0,0,5.23,25.58,58.91,10.27,0,0
"06013321102","Census Tract 3211.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"321102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3211.02",,,,140,41,0,55,24,20,0,29.29,0,39.29,17.14,14.29,0
"06013321103","Census Tract 3211.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"321103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3211.03",,,,271,0,123,117,31,0,0,0,45.39,43.17,11.44,0,0
"06013321200","Census Tract 3212, Contra Costa County, California","ca","140","00",,,,"06","013",,,"321200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3212",,,,1341,65,445,571,170,90,0,4.85,33.18,42.58,12.68,6.71,0
"06013322000","Census Tract 3220, Contra Costa County, California","ca","140","00",,,,"06","013",,,"322000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3220",,,,497,133,158,174,22,0,10,26.76,31.79,35.01,4.43,0,2.01
"06013323000","Census Tract 3230, Contra Costa County, California","ca","140","00",,,,"06","013",,,"323000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3230",,,,441,0,257,126,29,29,0,0,58.28,28.57,6.58,6.58,0
"06013324002","Census Tract 3240.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"324002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3240.02",,,,1750,232,1026,360,106,26,0,13.26,58.63,20.57,6.06,1.49,0
"06013324003","Census Tract 3240.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"324003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3240.03",,,,1744,41,971,602,130,0,0,2.35,55.68,34.52,7.45,0,0
"06013324004","Census Tract 3240.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"324004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3240.04",,,,879,32,695,152,0,0,0,3.64,79.07,17.29,0,0,0
"06013325000","Census Tract 3250, Contra Costa County, California","ca","140","00",,,,"06","013",,,"325000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3250",,,,656,213,145,167,131,0,0,32.47,22.1,25.46,19.97,0,0
"06013326000","Census Tract 3260, Contra Costa County, California","ca","140","00",,,,"06","013",,,"326000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3260",,,,176,14,29,121,12,0,0,7.95,16.48,68.75,6.82,0,0
"06013327001","Census Tract 3270.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"327001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3270.01",,,,110,36,56,0,12,6,0,32.73,50.91,0,10.91,5.45,0
"06013327002","Census Tract 3270.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"327002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3270.02",,,,623,129,75,342,55,22,0,20.71,12.04,54.9,8.83,3.53,0
"06013328000","Census Tract 3280, Contra Costa County, California","ca","140","00",,,,"06","013",,,"328000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3280",,,,1390,347,747,183,113,0,0,24.96,53.74,13.17,8.13,0,0
"06013329000","Census Tract 3290, Contra Costa County, California","ca","140","00",,,,"06","013",,,"329000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3290",,,,740,37,268,352,83,0,0,5,36.22,47.57,11.22,0,0
"06013330000","Census Tract 3300, Contra Costa County, California","ca","140","00",,,,"06","013",,,"330000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3300",,,,414,0,62,192,114,23,23,0,14.98,46.38,27.54,5.56,5.56
"06013331000","Census Tract 3310, Contra Costa County, California","ca","140","00",,,,"06","013",,,"331000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3310",,,,1189,204,375,407,131,18,54,17.16,31.54,34.23,11.02,1.51,4.54
"06013332000","Census Tract 3320, Contra Costa County, California","ca","140","00",,,,"06","013",,,"332000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3320",,,,665,72,399,104,82,0,8,10.83,60,15.64,12.33,0,1.2
"06013333101","Census Tract 3331.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"333101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3331.01",,,,312,21,34,150,62,45,0,6.73,10.9,48.08,19.87,14.42,0
"06013333102","Census Tract 3331.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"333102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3331.02",,,,341,0,98,193,50,0,0,0,28.74,56.6,14.66,0,0
"06013333200","Census Tract 3332, Contra Costa County, California","ca","140","00",,,,"06","013",,,"333200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3332",,,,446,23,227,176,20,0,0,5.16,50.9,39.46,4.48,0,0
"06013334001","Census Tract 3340.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"334001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3340.01",,,,529,127,130,215,7,50,0,24.01,24.57,40.64,1.32,9.45,0
"06013334006","Census Tract 3340.06, Contra Costa County, California","ca","140","00",,,,"06","013",,,"334006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3340.06",,,,525,0,94,314,101,11,5,0,17.9,59.81,19.24,2.1,0.95
"06013334007","Census Tract 3340.07, Contra Costa County, California","ca","140","00",,,,"06","013",,,"334007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3340.07",,,,751,152,304,263,12,0,20,20.24,40.48,35.02,1.6,0,2.66
"06013334008","Census Tract 3340.08, Contra Costa County, California","ca","140","00",,,,"06","013",,,"334008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3340.08",,,,511,50,181,207,63,10,0,9.78,35.42,40.51,12.33,1.96,0
"06013334200","Census Tract 3342, Contra Costa County, California","ca","140","00",,,,"06","013",,,"334200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3342",,,,892,378,285,77,117,35,0,42.38,31.95,8.63,13.12,3.92,0
"06013335000","Census Tract 3350, Contra Costa County, California","ca","140","00",,,,"06","013",,,"335000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3350",,,,238,0,70,75,66,7,20,0,29.41,31.51,27.73,2.94,8.4
"06013336101","Census Tract 3361.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"336101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3361.01",,,,1453,46,700,567,120,20,0,3.17,48.18,39.02,8.26,1.38,0
"06013336103","Census Tract 3361.03, Contra Costa County, California","ca","140","00",,,,"06","013",,,"336103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3361.03",,,,1287,167,676,338,106,0,0,12.98,52.53,26.26,8.24,0,0
"06013336104","Census Tract 3361.04, Contra Costa County, California","ca","140","00",,,,"06","013",,,"336104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3361.04",,,,867,48,599,140,50,30,0,5.54,69.09,16.15,5.77,3.46,0
"06013336201","Census Tract 3362.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"336201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3362.01",,,,476,43,165,122,68,78,0,9.03,34.66,25.63,14.29,16.39,0
"06013336202","Census Tract 3362.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"336202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3362.02",,,,1411,81,557,638,79,40,16,5.74,39.48,45.22,5.6,2.83,1.13
"06013337100","Census Tract 3371, Contra Costa County, California","ca","140","00",,,,"06","013",,,"337100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3371",,,,289,9,46,119,85,30,0,3.11,15.92,41.18,29.41,10.38,0
"06013337201","Census Tract 3372.01, Contra Costa County, California","ca","140","00",,,,"06","013",,,"337201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3372.01",,,,725,28,401,161,69,0,66,3.86,55.31,22.21,9.52,0,9.1
"06013337202","Census Tract 3372.02, Contra Costa County, California","ca","140","00",,,,"06","013",,,"337202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3372.02",,,,470,133,210,98,29,0,0,28.3,44.68,20.85,6.17,0,0
"06013337300","Census Tract 3373, Contra Costa County, California","ca","140","00",,,,"06","013",,,"337300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3373",,,,502,57,266,126,53,0,0,11.35,52.99,25.1,10.56,0,0
